x,y,color
0.325,0.95669873,5290
0.358333333,0.95669873,5290
0.35,0.971132487,5290
0.341666667,0.95669873,5290
0.416666667,0.942264973,5290
0.4,0.942264973,5290
0.383333333,0.942264973,5290
0.408333333,0.927831216,5290
0.391666667,0.927831216,5290
0.4,0.91339746,5290
0.433333333,0.91339746,5290
0.425,0.927831216,5290
0.416666667,0.91339746,5290
0.441666667,0.898963703,5290
0.425,0.898963703,5290
0.408333333,0.898963703,5290
0.433333333,0.884529946,5290
0.416666667,0.884529946,5290
0.425,0.870096189,5290
0.458333333,0.870096189,5290
0.45,0.884529946,5290
0.441666667,0.870096189,5290
0.283333333,1,5290
0.291666667,0.985566243,5290
0.275,0.985566243,5290
0.266666667,1,5290
0.258333333,0.985566243,5290
0.25,1,5290
0.283333333,0.971132487,5290
0.266666667,0.971132487,5290
0.275,0.95669873,5290
0.308333333,0.95669873,5290
0.3,0.971132487,5290
0.291666667,0.95669873,5290
0.233333333,1,5290
0.241666667,0.985566243,5290
0.225,0.985566243,5290
0.216666667,1,5290
0.208333333,0.985566243,5290
0.2,1,5290
0.233333333,0.971132487,5290
0.216666667,0.971132487,5290
0.225,0.95669873,5290
0.258333333,0.95669873,5290
0.25,0.971132487,5290
0.241666667,0.95669873,5290
1,0.15,5290
1,0.166666667,5290
0.986091592,0.159200743,5290
0.986091592,0.17586741,5290
1,0.183333333,5290
0.986091592,0.192534076,5290
0.972183184,0.168401486,5290
0.972183184,0.185068153,5290
0.958274777,0.177602229,5290
0.957749428,0.193401486,5290
0.971657835,0.20086741,5290
0.957224079,0.209200743,5290
1,0.1,5290
1,0.116666667,5290
0.986361427,0.110367463,5290
0.986361427,0.12703413,5290
1,0.133333333,5290
0.986361427,0.143700796,5290
0.972722854,0.120734926,5290
0.972722854,0.137401592,5290
0.959084281,0.131102389,5290
0.958814446,0.146602336,5290
0.972453019,0.152901539,5290
0.958544611,0.162102282,5290
0.942712203,0.234115226,5290
0.942712203,0.250781893,5290
0.942712203,0.26744856,5290
0.928725677,0.243230453,5290
0.928725677,0.25989712,5290
0.914739151,0.252345679,5290
0.91429192,0.268230453,5290
0.928278447,0.275781893,5290
0.91384469,0.284115226,5290
0.944049714,0.186829956,5290
0.943524365,0.202629213,5290
0.942999016,0.218428469,5290
0.929824651,0.196057682,5290
0.929299302,0.211856939,5290
0.915599588,0.205285408,5290
0.915312776,0.220972165,5290
0.92901249,0.227543696,5290
0.915025963,0.236658922,5290
0.900232529,0.261379471,5290
0.899785299,0.277264244,5290
0.899338069,0.293149018,5290
0.885725908,0.270413262,5290
0.885278677,0.286298035,5290
0.871219286,0.279447053,5290
0.898963703,0.308333333,5290
0.898963703,0.325,5290
0.898963703,0.341666667,5290
0.884529946,0.316666667,5290
0.884529946,0.333333333,5290
0.870096189,0.325,5290
0.870844921,0.294631369,5290
0.884904312,0.301482351,5290
0.870470555,0.309815684,5290
0.898963703,0.358333333,5290
0.898963703,0.375,5290
0.898963703,0.391666667,5290
0.884529946,0.366666667,5290
0.884529946,0.383333333,5290
0.870096189,0.375,5290
0.870096189,0.341666667,5290
0.884529946,0.35,5290
0.870096189,0.358333333,5290
0.870096189,0.391666667,5290
0.884529946,0.4,5290
0.870096189,0.408333333,5290
0.855662433,0.433333333,5290
0.855662433,0.45,5290
0.855662433,0.466666667,5290
0.841228676,0.441666667,5290
0.841228676,0.458333333,5290
0.826794919,0.45,5290
0.826794919,0.466666667,5290
0.841228676,0.475,5290
0.826794919,0.483333333,5290
0.855662433,0.383333333,5290
0.855662433,0.4,5290
0.855662433,0.416666667,5290
0.841228676,0.391666667,5290
0.841228676,0.408333333,5290
0.826794919,0.4,5290
0.826794919,0.416666667,5290
0.841228676,0.425,5290
0.826794919,0.433333333,5290
0.812361163,0.508333333,5290
0.812361163,0.525,5290
0.812361163,0.541666667,5290
0.797927406,0.516666667,5290
0.797927406,0.533333333,5290
0.783493649,0.525,5290
0.783493649,0.541666667,5290
0.797927406,0.55,5290
0.783493649,0.558333333,5290
0.812361163,0.458333333,5290
0.812361163,0.475,5290
0.812361163,0.491666667,5290
0.797927406,0.466666667,5290
0.797927406,0.483333333,5290
0.783493649,0.475,5290
0.783493649,0.491666667,5290
0.797927406,0.5,5290
0.783493649,0.508333333,5290
0.76950704,0.633842871,5290
0.770272746,0.651343772,5290
0.771038452,0.668844672,5290
0.755520431,0.642685743,5290
0.756286137,0.660186643,5290
0.741533821,0.651528614,5290
0.743094165,0.668683607,5290
0.75784648,0.677341636,5290
0.744654509,0.685838601,5290
0.666524632,0.768268946,5290
0.649945929,0.768737188,5290
0.633367227,0.769205429,5290
0.658462313,0.754505447,5290
0.64188361,0.754973688,5290
0.650399994,0.740741947,5290
0.6864416,0.734360842,5290
0.676483116,0.751314894,5290
0.668420797,0.737551394,5290
0.72808008,0.659607773,5290
0.729640423,0.676762766,5290
0.731200767,0.69391776,5290
0.714626338,0.667686932,5290
0.716186681,0.684841925,5290
0.701172596,0.675766091,5290
0.702269198,0.694234157,5290
0.717283284,0.703309991,5290
0.703365801,0.712702223,5290
0.691343783,0.720725168,5290
0.673322979,0.72391572,5290
0.655302176,0.727106273,5290
0.678225162,0.710280046,5290
0.660204359,0.713470599,5290
0.665106541,0.699834925,5290
0.69024718,0.702257102,5290
0.677128559,0.69181198,5290
0.689150578,0.683789035,5290
0.769059892,0.583333333,5290
0.769059892,0.6,5290
0.769059892,0.616666667,5290
0.754626136,0.591666667,5290
0.754626136,0.608333333,5290
0.740192379,0.6,5290
0.740639526,0.617176205,5290
0.755073283,0.625509538,5290
0.741086674,0.634352409,5290
0.769059892,0.533333333,5290
0.769059892,0.55,5290
0.769059892,0.566666667,5290
0.754626136,0.541666667,5290
0.754626136,0.558333333,5290
0.740192379,0.55,5290
0.740192379,0.566666667,5290
0.754626136,0.575,5290
0.740192379,0.583333333,5290
0.616488421,0.769150813,5290
0.599871474,0.769169639,5290
0.583254526,0.769188465,5290
0.608126,0.754864455,5290
0.591509052,0.754883281,5290
0.599763578,0.740578097,5290
0.633521189,0.74068733,5290
0.625004805,0.754919071,5290
0.616642383,0.740632713,5290
0.541666667,0.812361163,5290
0.525,0.812361163,5290
0.508333333,0.812361163,5290
0.533333333,0.797927406,5290
0.516666667,0.797927406,5290
0.525,0.783493649,5290
0.558333333,0.783493649,5290
0.55,0.797927406,5290
0.541666667,0.783493649,5290
0.566666667,0.769059892,5290
0.55,0.769059892,5290
0.533333333,0.769059892,5290
0.558333333,0.754626136,5290
0.541666667,0.754626136,5290
0.55,0.740192379,5290
0.583175719,0.740449524,5290
0.574921193,0.754754708,5290
0.566587859,0.740320951,5290
0.466666667,0.855662433,5290
0.45,0.855662433,5290
0.433333333,0.855662433,5290
0.458333333,0.841228676,5290
0.441666667,0.841228676,5290
0.45,0.826794919,5290
0.483333333,0.826794919,5290
0.475,0.841228676,5290
0.466666667,0.826794919,5290
0.491666667,0.812361163,5290
0.475,0.812361163,5290
0.458333333,0.812361163,5290
0.483333333,0.797927406,5290
0.466666667,0.797927406,5290
0.475,0.783493649,5290
0.508333333,0.783493649,5290
0.5,0.797927406,5290
0.491666667,0.783493649,5290
0.366666667,0.942264973,5290
0.35,0.942264973,5290
0.333333333,0.942264973,5290
0.358333333,0.927831216,5290
0.341666667,0.927831216,5290
0.35,0.91339746,5290
0.383333333,0.91339746,5290
0.375,0.927831216,5290
0.366666667,0.91339746,5290
0.316666667,0.942264973,5290
0.3,0.942264973,5290
0.283333333,0.942264973,5290
0.308333333,0.927831216,5290
0.291666667,0.927831216,5290
0.3,0.91339746,5290
0.333333333,0.91339746,5290
0.325,0.927831216,5290
0.316666667,0.91339746,5290
0.391666667,0.898963703,5290
0.375,0.898963703,5290
0.358333333,0.898963703,5290
0.383333333,0.884529946,5290
0.366666667,0.884529946,5290
0.375,0.870096189,5290
0.408333333,0.870096189,5290
0.4,0.884529946,5290
0.391666667,0.870096189,5290
0.416666667,0.855662433,5290
0.4,0.855662433,5290
0.383333333,0.855662433,5290
0.408333333,0.841228676,5290
0.391666667,0.841228676,5290
0.4,0.826794919,5290
0.433333333,0.826794919,5290
0.425,0.841228676,5290
0.416666667,0.826794919,5290
0.266666667,0.942264973,5290
0.25,0.942264973,5290
0.233333333,0.942264973,5290
0.258333333,0.927831216,5290
0.241666667,0.927831216,5290
0.25,0.91339746,5290
0.283333333,0.91339746,5290
0.275,0.927831216,5290
0.266666667,0.91339746,5290
0.183333333,1,5290
0.191666667,0.985566243,5290
0.175,0.985566243,5290
0.166666667,1,5290
0.158333333,0.985566243,5290
0.15,1,5290
0.183333333,0.971132487,5290
0.166666667,0.971132487,5290
0.175,0.95669873,5290
0.208333333,0.95669873,5290
0.2,0.971132487,5290
0.191666667,0.95669873,5290
0.217055646,0.943193429,5290
0.20038898,0.943193429,5290
0.183722313,0.943193429,5290
0.209111293,0.929688129,5290
0.192444626,0.929688129,5290
0.201166939,0.916182829,5290
0.233722313,0.914325916,5290
0.22538898,0.928759673,5290
0.217444626,0.915254372,5290
0.158929073,0.957302863,5290
0.15059574,0.971736619,5290
0.142262406,0.986170376,5290
0.142858146,0.957906995,5290
0.134524812,0.972340752,5290
0.126787219,0.958511128,5290
0.133333333,1,5290
0.12559574,0.986170376,5290
0.116666667,1,5290
0.108929073,0.986170376,5290
0.1,1,5290
0.117858146,0.972340752,5290
1,0.05,5290
1,0.066666667,5290
0.984723178,0.058992137,5290
0.984723178,0.075658803,5290
1,0.083333333,5290
0.984723178,0.09232547,5290
0.969446356,0.067984274,5290
0.969446356,0.08465094,5290
0.954169533,0.07697641,5290
0.955807782,0.095018403,5290
0.971084605,0.102692933,5290
0.957446032,0.113060396,5290
0.987969613,0.044045284,5290
0.972692791,0.053037421,5290
0.957415969,0.062029558,5290
0.975939226,0.038090569,5290
0.960662404,0.047082706,5290
0.96390884,0.032135853,5290
1,0,5290
1,0.016666667,5290
0.987969613,0.010711951,5290
0.987969613,0.027378618,5290
1,0.033333333,5290
0.975939226,0.021423902,5290
0.945448782,0.139232428,5290
0.945178947,0.154732375,5290
0.944909113,0.170232322,5290
0.931813284,0.147362468,5290
0.931543449,0.162862415,5290
0.918177785,0.155492508,5290
0.917318386,0.172090141,5290
0.93068405,0.179460049,5290
0.916458987,0.188687775,5290
0.943194968,0.089956827,5290
0.944833217,0.10799882,5290
0.946471467,0.126040813,5290
0.932220403,0.102937244,5290
0.933858652,0.120979237,5290
0.921245838,0.115917661,5290
0.920223154,0.129109276,5290
0.932835968,0.134170852,5290
0.91920047,0.142300892,5290
0.903554183,0.165326312,5290
0.902694784,0.181923946,5290
0.901835385,0.198521579,5290
0.888930581,0.175160117,5290
0.888071182,0.19175775,5290
0.874306979,0.184993922,5290
0.901028087,0.213684547,5290
0.900741274,0.229371304,5290
0.900454462,0.245058061,5290
0.886456585,0.222083685,5290
0.886169772,0.237770442,5290
0.871885083,0.230482824,5290
0.87349968,0.200156889,5290
0.887263883,0.206920718,5290
0.872692382,0.215319856,5290
0.871663151,0.246804233,5290
0.88594784,0.254091852,5290
0.871441219,0.263125643,5290
0.858367582,0.239608316,5290
0.85814565,0.255929726,5290
0.857923717,0.272251136,5290
0.844850081,0.248733809,5290
0.844628148,0.265055219,5290
0.831332579,0.257859302,5290
0.856823178,0.287837568,5290
0.856448812,0.303021884,5290
0.856074446,0.318206199,5290
0.842427069,0.296228083,5290
0.842052703,0.311412398,5290
0.82803096,0.304618598,5290
0.83023204,0.273445734,5290
0.843527609,0.280641651,5290
0.8291315,0.289032166,5290
0.855662433,0.333333333,5290
0.855662433,0.35,5290
0.855662433,0.366666667,5290
0.841228676,0.341666667,5290
0.841228676,0.358333333,5290
0.826794919,0.35,5290
0.827618947,0.319745732,5290
0.84164069,0.326539533,5290
0.827206933,0.334872866,5290
0.826794919,0.366666667,5290
0.841228676,0.375,5290
0.826794919,0.383333333,5290
0.812361163,0.408333333,5290
0.812361163,0.425,5290
0.812361163,0.441666667,5290
0.797927406,0.416666667,5290
0.797927406,0.433333333,5290
0.783493649,0.425,5290
0.783493649,0.441666667,5290
0.797927406,0.45,5290
0.783493649,0.458333333,5290
0.812215502,0.358567904,5290
0.812215502,0.37523457,5290
0.812215502,0.391901237,5290
0.797636086,0.367135807,5290
0.797636086,0.383802474,5290
0.783056669,0.375703711,5290
0.783202329,0.392135807,5290
0.797781746,0.40023457,5290
0.783347989,0.408567904,5290
0.769059892,0.483333333,5290
0.769059892,0.5,5290
0.769059892,0.516666667,5290
0.754626136,0.491666667,5290
0.754626136,0.508333333,5290
0.740192379,0.5,5290
0.740192379,0.516666667,5290
0.754626136,0.525,5290
0.740192379,0.533333333,5290
0.769059892,0.433333333,5290
0.769059892,0.45,5290
0.769059892,0.466666667,5290
0.754626136,0.441666667,5290
0.754626136,0.458333333,5290
0.740192379,0.45,5290
0.740192379,0.466666667,5290
0.754626136,0.475,5290
0.740192379,0.483333333,5290
0.726164057,0.609092315,5290
0.726611204,0.62626852,5290
0.727058352,0.643444724,5290
0.712135735,0.61818463,5290
0.712582882,0.635360835,5290
0.698107413,0.627276946,5290
0.69912914,0.643439994,5290
0.71360461,0.651523883,5290
0.700150868,0.659603042,5290
0.641294978,0.726568963,5290
0.624416173,0.726514346,5290
0.607537368,0.726459729,5290
0.632189963,0.712395979,5290
0.615311158,0.712341362,5290
0.623084948,0.698222994,5290
0.651099343,0.699297615,5290
0.646197161,0.712933289,5290
0.637092146,0.698760305,5290
0.682464425,0.636307113,5290
0.683486153,0.652470161,5290
0.684507881,0.66863321,5290
0.666821438,0.645337281,5290
0.667843166,0.661500329,5290
0.65117845,0.654367448,5290
0.660463844,0.684679099,5290
0.646456647,0.684141789,5290
0.632449449,0.683604479,5290
0.655821147,0.669523274,5290
0.64181395,0.668985963,5290
0.672485862,0.676656155,5290
0.726224078,0.558989612,5290
0.726224078,0.575656279,5290
0.726224078,0.592322945,5290
0.712255777,0.567979224,5290
0.712255777,0.584645891,5290
0.698287476,0.576968836,5290
0.698227455,0.593738206,5290
0.712195756,0.601415261,5290
0.698167434,0.610507576,5290
0.725758622,0.508333333,5290
0.725758622,0.525,5290
0.725758622,0.541666667,5290
0.711324865,0.516666667,5290
0.711324865,0.533333333,5290
0.696891109,0.525,5290
0.697356564,0.542322945,5290
0.711790321,0.550656279,5290
0.69782202,0.559645891,5290
0.590924153,0.72629946,5290
0.574336294,0.726170888,5290
0.557748435,0.726042315,5290
0.582084729,0.712020824,5290
0.565496869,0.711892252,5290
0.573245304,0.697742188,5290
0.606471733,0.698062726,5290
0.598697943,0.712181093,5290
0.589858519,0.697902457,5290
0.516666667,0.769059892,5290
0.5,0.769059892,5290
0.483333333,0.769059892,5290
0.508333333,0.754626136,5290
0.491666667,0.754626136,5290
0.5,0.740192379,5290
0.533333333,0.740192379,5290
0.525,0.754626136,5290
0.516666667,0.740192379,5290
0.541666667,0.725758622,5290
0.525,0.725758622,5290
0.508333333,0.725758622,5290
0.533333333,0.711324865,5290
0.516666667,0.711324865,5290
0.525,0.696891109,5290
0.557163536,0.697458495,5290
0.549415101,0.711608558,5290
0.541081768,0.697174802,5290
0.441666667,0.812361163,5290
0.425,0.812361163,5290
0.408333333,0.812361163,5290
0.433333333,0.797927406,5290
0.416666667,0.797927406,5290
0.425,0.783493649,5290
0.458333333,0.783493649,5290
0.45,0.797927406,5290
0.441666667,0.783493649,5290
0.466666667,0.769059892,5290
0.45,0.769059892,5290
0.433333333,0.769059892,5290
0.458333333,0.754626136,5290
0.441666667,0.754626136,5290
0.45,0.740192379,5290
0.483333333,0.740192379,5290
0.475,0.754626136,5290
0.466666667,0.740192379,5290
0.341666667,0.898963703,5290
0.325,0.898963703,5290
0.308333333,0.898963703,5290
0.333333333,0.884529946,5290
0.316666667,0.884529946,5290
0.325,0.870096189,5290
0.358333333,0.870096189,5290
0.35,0.884529946,5290
0.341666667,0.870096189,5290
0.291666667,0.898963703,5290
0.275,0.898963703,5290
0.258333333,0.898963703,5290
0.283333333,0.884529946,5290
0.266666667,0.884529946,5290
0.275,0.870096189,5290
0.308333333,0.870096189,5290
0.3,0.884529946,5290
0.291666667,0.870096189,5290
0.366666667,0.855662433,5290
0.35,0.855662433,5290
0.333333333,0.855662433,5290
0.358333333,0.841228676,5290
0.341666667,0.841228676,5290
0.35,0.826794919,5290
0.383333333,0.826794919,5290
0.375,0.841228676,5290
0.366666667,0.826794919,5290
0.391666667,0.812361163,5290
0.375,0.812361163,5290
0.358333333,0.812361163,5290
0.383333333,0.797927406,5290
0.366666667,0.797927406,5290
0.375,0.783493649,5290
0.408333333,0.783493649,5290
0.4,0.797927406,5290
0.391666667,0.783493649,5290
0.242121863,0.900566422,5290
0.225844176,0.901494878,5290
0.209566489,0.902423334,5290
0.234243726,0.887735384,5290
0.217966039,0.88866384,5290
0.226365589,0.874904346,5290
0.25878853,0.871698908,5290
0.250455196,0.886132665,5290
0.242577059,0.873301627,5290
0.16768345,0.943582619,5290
0.151612523,0.944186752,5290
0.135541596,0.944790884,5290
0.160366901,0.930466508,5290
0.144295974,0.931070641,5290
0.153050351,0.917350398,5290
0.185128076,0.916572018,5290
0.176405763,0.930077319,5290
0.169089214,0.916961208,5290
0.193078432,0.903037782,5290
0.17703957,0.903426972,5290
0.161000707,0.903816161,5290
0.184989926,0.889892736,5290
0.168951063,0.890281925,5290
0.176901419,0.876747689,5290
0.209877532,0.875518794,5290
0.201477982,0.889278288,5290
0.193389476,0.876133241,5290
0.119399644,0.946578086,5290
0.128154022,0.932857843,5290
0.11201207,0.934645045,5290
0.120766448,0.920924801,5290
0.104624496,0.922712003,5290
0.136908399,0.919137599,5290
0.083333333,1,5290
0.092403714,0.988395755,5290
0.075737047,0.988395755,5290
0.066666667,1,5290
0.05907038,0.988395755,5290
0.05,1,5290
0.084807427,0.97679151,5290
0.068140761,0.97679151,5290
0.077211141,0.965187264,5290
0.110261859,0.960736507,5290
0.101332786,0.974566131,5290
0.0937365,0.962961886,5290
0.102874285,0.948803465,5290
0.086348926,0.951028844,5290
0.095486711,0.936870424,5290
0.063465423,0.966249714,5290
0.054395042,0.977853959,5290
0.045324662,0.989458204,5290
0.049719705,0.967312164,5290
0.040649324,0.978916409,5290
0.035973986,0.968374613,5290
0.033333333,1,5290
0.028657995,0.989458204,5290
0.016666667,1,5290
0.011991329,0.989458204,5290
0,1,5290
0.023982658,0.978916409,5290
0.936069899,0.078427785,5290
0.925095334,0.091408202,5290
0.914120769,0.104388619,5290
0.917970264,0.079879161,5290
0.906995699,0.092859577,5290
0.899870629,0.081330536,5290
0.925222611,0.036270107,5290
0.938118021,0.034892022,5290
0.934871585,0.049838875,5290
0.947766995,0.04846079,5290
0.95101343,0.033513938,5290
0.944520559,0.063407643,5290
0.90832129,0.066310393,5290
0.926420925,0.064859018,5290
0.916771951,0.05129025,5290
0.95,0,5290
0.966666667,0,5290
0.95463628,0.010711951,5290
0.971302947,0.010711951,5290
0.983333333,0,5290
0.95927256,0.021423902,5290
0.933481741,0.024180071,5290
0.94637715,0.022801987,5290
0.94174087,0.012090036,5290
0.905637799,0.120090204,5290
0.904615115,0.133281819,5290
0.90359243,0.146473435,5290
0.89002976,0.124262747,5290
0.889007075,0.137454362,5290
0.87442172,0.12843529,5290
0.888968828,0.15630724,5290
0.874345226,0.166141044,5290
0.874383473,0.147288167,5290
0.88290469,0.112733705,5290
0.898512729,0.108561162,5290
0.891387659,0.09703212,5290
0.837454165,0.161796113,5290
0.849776684,0.150675839,5290
0.849738436,0.169528716,5290
0.862060955,0.158408441,5290
0.862099202,0.139555564,5290
0.862022708,0.177261319,5290
0.857357995,0.191656442,5290
0.856550697,0.20681941,5290
0.855743398,0.221982377,5290
0.840409012,0.198318963,5290
0.839601713,0.21348193,5290
0.823460028,0.204981483,5290
0.845073724,0.183923839,5290
0.828124741,0.19058636,5290
0.832789453,0.176191237,5290
0.826084212,0.222607423,5290
0.842225897,0.23110787,5290
0.828708396,0.240233362,5290
0.812868744,0.216706465,5290
0.815492928,0.234332405,5290
0.818117111,0.251958344,5290
0.802277459,0.228431447,5290
0.804901643,0.246057386,5290
0.791686175,0.240156429,5290
0.816556092,0.265381844,5290
0.815455552,0.280968276,5290
0.814355012,0.296554707,5290
0.801779604,0.272904385,5290
0.800679064,0.288490817,5290
0.787003116,0.280426927,5290
0.790125155,0.253579928,5290
0.803340624,0.259480886,5290
0.788564136,0.267003428,5290
0.812727501,0.311862457,5290
0.812315488,0.326989592,5290
0.811903474,0.342116726,5290
0.797424043,0.319106317,5290
0.797012029,0.334233451,5290
0.782120584,0.326350177,5290
0.785375606,0.295734677,5290
0.799051553,0.303798567,5290
0.783748095,0.311042427,5290
0.782432612,0.342801355,5290
0.797324057,0.350684629,5290
0.782744641,0.359252533,5290
0.768471797,0.384293281,5290
0.768617457,0.400725377,5290
0.768763117,0.417157474,5290
0.753886925,0.392882851,5290
0.754032585,0.409314947,5290
0.739302053,0.401472421,5290
0.739598828,0.41764828,5290
0.75432936,0.425490807,5290
0.739895604,0.43382414,5290
0.76819913,0.334556624,5290
0.768511158,0.351007802,5290
0.768823187,0.36745898,5290
0.754277676,0.342763071,5290
0.754589704,0.359214249,5290
0.740356222,0.350969518,5290
0.740004832,0.367803819,5290
0.754238315,0.37604855,5290
0.739653443,0.38463812,5290
0.725758622,0.458333333,5290
0.725758622,0.475,5290
0.725758622,0.491666667,5290
0.711324865,0.466666667,5290
0.711324865,0.483333333,5290
0.696891109,0.475,5290
0.696891109,0.491666667,5290
0.711324865,0.5,5290
0.696891109,0.508333333,5290
0.725229828,0.410627252,5290
0.725526603,0.426803111,5290
0.725823379,0.442978971,5290
0.711157603,0.419782082,5290
0.711454378,0.435957942,5290
0.697085378,0.428936913,5290
0.697020622,0.444291276,5290
0.711389622,0.451312304,5290
0.696955865,0.459645638,5290
0.684494573,0.585050495,5290
0.684434551,0.601819865,5290
0.68437453,0.618589235,5290
0.670701669,0.593132155,5290
0.670641648,0.609901525,5290
0.656908766,0.601213814,5290
0.654998661,0.618931692,5290
0.668731543,0.627619403,5290
0.653088556,0.63664957,5290
0.61436896,0.682897883,5290
0.597755746,0.682737614,5290
0.581142531,0.682577345,5290
0.605652973,0.667572771,5290
0.589039758,0.667412502,5290
0.596936985,0.65224766,5290
0.623733461,0.668279367,5290
0.615017474,0.652954256,5290
0.633097962,0.653660852,5290
0.644140118,0.606385509,5290
0.642230013,0.624103387,5290
0.640319908,0.641821265,5290
0.631371471,0.611557205,5290
0.629461366,0.629275083,5290
0.618602824,0.6167289,5290
0.611380878,0.628568487,5290
0.62223942,0.641114669,5290
0.604158932,0.640408073,5290
0.682814943,0.533725425,5290
0.683280399,0.551048371,5290
0.683745855,0.568371316,5290
0.668738778,0.54245085,5290
0.669204234,0.559773796,5290
0.654662613,0.551176276,5290
0.655411331,0.567855455,5290
0.669952952,0.576452975,5290
0.656160048,0.584534635,5290
0.682592691,0.483847177,5290
0.682592691,0.500513844,5290
0.682592691,0.517180511,5290
0.668294273,0.492694355,5290
0.668294273,0.509361021,5290
0.653995855,0.501541532,5290
0.654218108,0.518086446,5290
0.668516526,0.525905936,5290
0.65444036,0.534631361,5290
0.565158452,0.682396535,5290
0.549076684,0.682112842,5290
0.532994916,0.681829149,5290
0.557071601,0.667050882,5290
0.540989832,0.666767189,5290
0.548984749,0.65170523,5290
0.580952906,0.65206685,5290
0.573055679,0.667231692,5290
0.564968828,0.65188604,5290
0.491666667,0.725758622,5290
0.475,0.725758622,5290
0.458333333,0.725758622,5290
0.483333333,0.711324865,5290
0.466666667,0.711324865,5290
0.475,0.696891109,5290
0.508333333,0.696891109,5290
0.5,0.711324865,5290
0.491666667,0.696891109,5290
0.516884412,0.682408192,5290
0.500217745,0.682408192,5290
0.483551079,0.682408192,5290
0.508768824,0.667925276,5290
0.492102157,0.667925276,5290
0.500653236,0.653442359,5290
0.532874244,0.652284273,5290
0.524879328,0.667346232,5290
0.51676374,0.652863316,5290
0.416666667,0.769059892,5290
0.4,0.769059892,5290
0.383333333,0.769059892,5290
0.408333333,0.754626136,5290
0.391666667,0.754626136,5290
0.4,0.740192379,5290
0.433333333,0.740192379,5290
0.425,0.754626136,5290
0.416666667,0.740192379,5290
0.441666667,0.725758622,5290
0.425,0.725758622,5290
0.408333333,0.725758622,5290
0.433333333,0.711324865,5290
0.416666667,0.711324865,5290
0.425,0.696891109,5290
0.458333333,0.696891109,5290
0.45,0.711324865,5290
0.441666667,0.696891109,5290
0.316666667,0.855662433,5290
0.3,0.855662433,5290
0.283333333,0.855662433,5290
0.308333333,0.841228676,5290
0.291666667,0.841228676,5290
0.3,0.826794919,5290
0.333333333,0.826794919,5290
0.325,0.841228676,5290
0.316666667,0.826794919,5290
0.267432151,0.857392607,5290
0.25122068,0.858995326,5290
0.23500921,0.860598044,5290
0.259864301,0.844689024,5290
0.243652831,0.846291743,5290
0.252296452,0.831985442,5290
0.284098817,0.828525093,5290
0.275765484,0.84295885,5290
0.268197634,0.830255268,5290
0.341666667,0.812361163,5290
0.325,0.812361163,5290
0.308333333,0.812361163,5290
0.333333333,0.797927406,5290
0.316666667,0.797927406,5290
0.325,0.783493649,5290
0.358333333,0.783493649,5290
0.35,0.797927406,5290
0.341666667,0.783493649,5290
0.366940887,0.769117462,5290
0.350274221,0.769117462,5290
0.333607554,0.769117462,5290
0.358881775,0.754741275,5290
0.342215108,0.754741275,5290
0.350822662,0.740365087,5290
0.383607554,0.740249948,5290
0.375274221,0.754683705,5290
0.367215108,0.740307518,5290
0.2186748,0.862313842,5290
0.202186744,0.86292829,5290
0.185698687,0.863542738,5290
0.210984012,0.849723338,5290
0.194495955,0.850337786,5290
0.203293223,0.837132835,5290
0.235962042,0.833701239,5290
0.227318421,0.848007541,5290
0.219627633,0.835417037,5290
0.189476855,0.837986333,5290
0.180679587,0.851191284,5290
0.171882319,0.864396236,5290
0.175660488,0.838839831,5290
0.16686322,0.852044783,5290
0.16184412,0.839693329,5290
0.143966733,0.901792246,5290
0.127824781,0.903579448,5290
0.111682829,0.90536665,5290
0.134883114,0.886234095,5290
0.118741162,0.888021297,5290
0.125799495,0.870675944,5290
0.159867445,0.874723774,5290
0.151917089,0.88825801,5290
0.14283347,0.872699859,5290
0.154848345,0.862372321,5290
0.13781437,0.860348406,5290
0.149829245,0.850020867,5290
0.079803823,0.884900128,5290
0.095135714,0.880158733,5290
0.088077381,0.897504086,5290
0.103409271,0.892762692,5290
0.110467605,0.875417339,5290
0.096350938,0.910108045,5290
0.067055922,0.951552449,5290
0.053310204,0.952614898,5290
0.039564486,0.953677348,5290
0.056900703,0.937917633,5290
0.043154985,0.938980082,5290
0.046745484,0.924282817,5290
0.085331492,0.923235608,5290
0.076193707,0.937394028,5290
0.066038488,0.923759212,5290
0.05776493,0.911155254,5290
0.077057934,0.910631649,5290
0.068784377,0.898027691,5290
0,0.983333333,5290
0.011991329,0.972791538,5290
0,0.966666667,5290
0.011991329,0.956124871,5290
0,0.95,5290
0.023982658,0.962249742,5290
0.027573157,0.947552477,5290
0.015581828,0.941427606,5290
0.031163656,0.932855211,5290
0.849493586,0.085356375,5290
0.866285934,0.084014428,5290
0.857802964,0.099716013,5290
0.874595312,0.098374067,5290
0.883078281,0.082672482,5290
0.866112342,0.114075651,5290
0.875681111,0.042147265,5290
0.892194944,0.040188212,5290
0.883744284,0.055208355,5290
0.900258117,0.053249303,5290
0.908708778,0.03822916,5290
0.891807456,0.068269446,5290
0.858222761,0.070953338,5290
0.875015109,0.069611392,5290
0.866951936,0.056550302,5290
0.9,0,5290
0.916666667,0,5290
0.908407537,0.012090036,5290
0.925074204,0.012090036,5290
0.933333333,0,5290
0.916815074,0.024180071,5290
0.883787407,0.028098177,5290
0.900301241,0.026139124,5290
0.891893704,0.014049088,5290
